,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist
4912,purpose,Justin Bieber,2IjyFRCRn8x1bEquOM3vxg,0.48100000000000004,0.285,0,-10.847999999999999,1,0.0424,0.9,0.0,0.12300000000000001,0.316,130.029,210160,Purpose - Justin Bieber
4913,september song,JP Cooper,0zbzrhfVS9S2TszW3wLQZ7,0.614,0.615,0,-6.7,0,0.0444,0.054000000000000006,0.0,0.0921,0.374,95.941,220291,September Song - JP Cooper
4914,hard knock life (ghetto anthem),JAY-Z,5Tl0HJvynZtKdSUMKbFVVX,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,Hard Knock Life (Ghetto Anthem) - JAY-Z
4915,brothers,Lil Tjay,0h7tCzQmg4g506wqqufDDo,0.528,0.42,2,-10.187000000000001,0,0.20600000000000002,0.695,0.0,0.141,0.57,85.176,210080,Brothers - Lil Tjay
4916,cinema - skrillex remix,Benny Benassi,02FuO3zDHGFAz0yP7HHGvy,0.637,0.985,6,-3.8089999999999997,0,0.184,0.00988,0.00857,0.0649,0.374,145.111,307862,Cinema - Skrillex Remix - Benny Benassi
4917,butterfly,Crazy Town,4BggEwLhGfrbrl7JBhC8EC,0.736,0.8109999999999999,9,-4.17,0,0.081,0.00132,0.00014199999999999998,0.107,0.609,103.50200000000001,216733,Butterfly - Crazy Town
4918,lovers on the sun (feat. sam martin),David Guetta,6IQPONuERifb4i4Syhmbq6,0.645,0.8909999999999999,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520,Lovers on the Sun (feat. Sam Martin) - David Guetta
4919,my happy ending,Avril Lavigne,6sqNctd7MlJoKDOxPVCAvU,0.414,0.9359999999999999,2,-2.407,1,0.0758,0.0013599999999999999,0.0,0.369,0.74,170.229,242413,My Happy Ending - Avril Lavigne
4920,00:00 (zero o’clock),BTS,4AlihYDqxXshKhvh5tnMfP,0.5660000000000001,0.5479999999999999,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,250296,00:00 (Zero O’Clock) - BTS
4921,die for you,The Weeknd,2Ch7LmS7r2Gy2kc64wv3Bz,0.5820000000000001,0.525,1,-7.162999999999999,0,0.0627,0.111,0.0,0.134,0.51,133.249,260253,Die For You - The Weeknd
4922,coffee breath,Sofia Mills,28TkNtKHx6UnOZuoyv3Jzv,0.866,0.21100000000000002,11,-12.675999999999998,0,0.0404,0.9740000000000001,0.0,0.0987,0.198,101.295,163902,Coffee Breath - Sofia Mills
4923,stand by me - remastered,Oasis,19NrEarQuj37iHHzqoA7lw,0.192,0.8240000000000001,7,-2.605,1,0.040999999999999995,0.0854,0.0028399999999999996,0.182,0.34700000000000003,169.96400000000003,355867,Stand By Me - Remastered - Oasis
4924,"fuck, i'm lonely",Lauv,09PGubKAMryhOWv1LHpCYz,0.809,0.547,9,-7.303999999999999,1,0.0609,0.46,0.0,0.0543,0.7170000000000001,95.012,198973,"fuck, i'm lonely - Lauv"
4925,disturbia,Rihanna,2VOomzT6VavJOGBeySqaMc,0.7070000000000001,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,Disturbia - Rihanna
4926,pocketful of sunshine,Natasha Bedingfield,1uigwk5hNV84zRd5YQQRTk,0.721,0.88,9,-3.8960000000000004,0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907,Pocketful of Sunshine - Natasha Bedingfield
4927,love her madly,The Doors,3MFFDRC4wTN9JNGtzXsZlN,0.565,0.5870000000000001,4,-7.393,0,0.0317,0.0573,0.0049299999999999995,0.0416,0.966,147.46200000000002,198467,Love Her Madly - The Doors
4928,piece of your heart - alok remix,MEDUZA,6iW38RGqdDGOofmz2HeXLW,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.33399999999999996,0.192,124.03299999999999,166452,Piece Of Your Heart - Alok Remix - MEDUZA
4929,yellow submarine - remastered 2009,The Beatles,3oEo8Pqm5IAi8wQfCI5BpR,0.605,0.536,1,-10.068999999999999,1,0.0421,0.518,0.0,0.528,0.688,110.84899999999999,159720,Yellow Submarine - Remastered 2009 - The Beatles
4930,danger (with migos & marshmello),Migos,0nhVrTiCGiGRCoZOJiWzm1,0.8140000000000001,0.743,9,-2.968,1,0.159,0.152,0.0,0.163,0.36700000000000005,107.99600000000001,214587,Danger (with Migos & Marshmello) - Migos
4931,walk on water (feat. beyoncé),Eminem,7CcoUAtUcYhUfBsmtn0ajO,0.483,0.439,9,-10.212,0,0.23800000000000002,0.805,0.0,0.637,0.618,81.986,303640,Walk On Water (feat. Beyoncé) - Eminem
4932,digits,Young Thug,4cg1yakyRSIOjxKM2I7J1q,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.11599999999999999,0.294,131.93200000000002,176387,Digits - Young Thug
4933,savior,Rise Against,3asFGFY3uLjMDmML1p0tYm,0.33899999999999997,0.9309999999999999,5,-3.425,0,0.062,0.0015,0.00014199999999999998,0.425,0.467,112.54799999999999,242280,Savior - Rise Against
4934,maggie may,Rod Stewart,6rovOdp3HgK1DeAMYDzoA7,0.605,0.574,2,-10.536,1,0.0377,0.5589999999999999,0.113,0.0684,0.5429999999999999,129.44899999999998,350267,Maggie May - Rod Stewart
4935,orange soda,Baby Keem,5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,ORANGE SODA - Baby Keem
4936,me and my broken heart,Rixton,1oew3nFNY3vMacJAsvry0S,0.545,0.7829999999999999,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,Me And My Broken Heart - Rixton
4937,leave the door open,Bruno Mars,02VBYrHfVwfEWXk5DXyf0T,0.586,0.616,5,-7.9639999999999995,1,0.0324,0.182,0.0,0.0927,0.7190000000000001,148.088,242096,Leave The Door Open - Bruno Mars
4938,the fighter,Keith Urban,5OUSPcqhYTOzpbXzoEvKim,0.6809999999999999,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.19699999999999998,0.7609999999999999,132.023,184040,The Fighter - Keith Urban
4939,kamikaze,Eminem,2gsNpSn7VvvJuSrIDfRoYy,0.78,0.8079999999999999,2,-5.175,1,0.484,0.11199999999999999,0.0,0.32899999999999996,0.642,79.982,216029,Kamikaze - Eminem
4940,hooked,Why Don't We,2N2s2s2w0jmSIPNZcm8Jnr,0.623,0.624,1,-5.468999999999999,1,0.0595,0.0941,0.0,0.11900000000000001,0.34700000000000003,180.016,204907,Hooked - Why Don't We
4941,childs play,Drake,2YuurylylBcB0fJ8ho5soN,0.691,0.48200000000000004,1,-11.14,1,0.231,0.0173,7.1e-06,0.19699999999999998,0.305,160.02700000000002,241400,Childs Play - Drake
4942,human,The Killers,7KEajVD9AUG68onXRSFZTv,0.557,0.8240000000000001,10,-6.947,1,0.0776,0.0018,0.000542,0.0999,0.611,135.446,245360,Human - The Killers
4943,behind blue eyes,Limp Bizkit,1MTQHCpraD4S8g5PAFKzoj,0.595,0.489,7,-6.66,1,0.0271,0.49700000000000005,0.0,0.11900000000000001,0.0902,120.315,269973,Behind Blue Eyes - Limp Bizkit
4944,vacaciones,Wisin,3dQDid3IUNhZy1OehIfYfE,0.772,0.909,6,-3.225,0,0.166,0.256,0.0,0.255,0.6940000000000001,96.031,238800,Vacaciones - Wisin
4945,kiss me,Sixpence None The Richer,754kgU5rWscRTfvlsuEwFp,0.526,0.7490000000000001,3,-6.9639999999999995,1,0.0283,0.023,1.76e-06,0.0692,0.42100000000000004,99.98200000000001,208680,Kiss Me - Sixpence None The Richer
4946,what it's like,Everlast,0nbuX7OZkEY5agMkpr98wS,0.6779999999999999,0.556,0,-7.422999999999999,1,0.0281,0.0904,0.0334,0.0866,0.405,85.15799999999999,303133,What It's Like - Everlast
4947,can we pretend (feat. cash cash),P!nk,7GfKD5B7fVAzUgDvqAIbSL,0.524,0.8059999999999999,1,-3.447,0,0.406,0.19699999999999998,0.0,0.10099999999999999,0.45,115.17200000000001,224360,Can We Pretend (feat. Cash Cash) - P!nk
4948,what's love got to do with it - 2015 remaster,Tina Turner,3ErsOxqe2RmXkR65wkygDz,0.855,0.48,1,-8.902000000000001,1,0.0588,0.254,2.1600000000000003e-05,0.151,0.7979999999999999,97.79299999999999,230240,What's Love Got to Do with It - 2015 Remaster - Tina Turner
4949,say it,Flume,02Yq8TMuecXONAjkORNJNM,0.59,0.531,3,-6.827999999999999,0,0.0326,0.0704,3.01e-06,0.0623,0.266,75.11399999999999,262521,Say It - Flume
4950,grip,Seeb,0UazJzfJFyh8904WFxFkr6,0.598,0.904,4,-2.293,1,0.0508,0.331,0.0,0.264,0.503,138.091,198075,Grip - Seeb
4951,would you go with me,Josh Turner,1KhrAWvLIjRlQIJtSTgvsi,0.605,0.8640000000000001,6,-5.365,1,0.0292,0.13,0.0008269999999999999,0.113,0.736,122.91799999999999,228187,Would You Go With Me - Josh Turner
4952,psycho (feat. ty dolla $ign),Post Malone,65NwOZqoXny4JxqAPlfxRF,0.74,0.5579999999999999,8,-8.115,1,0.102,0.5660000000000001,0.0,0.11199999999999999,0.42100000000000004,140.05700000000002,220880,Psycho (feat. Ty Dolla $ign) - Post Malone
4953,wokeuplikethis*,Playboi Carti,59J5nzL1KniFHnU120dQzt,0.785,0.62,8,-6.667000000000001,1,0.254,0.0138,0.0,0.15,0.478,78.477,235535,wokeuplikethis* - Playboi Carti
4954,hunger,Florence + The Machine,6HJcuxVgYjxcYDnPG0ystc,0.7290000000000001,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,214667,Hunger - Florence + The Machine
4955,son of a preacher man,Dusty Springfield,7odHgoLFi3GQ90E9PeraI3,0.401,0.498,4,-10.682,1,0.0757,0.39399999999999996,0.0,0.13,0.816,181.701,149160,Son of a Preacher Man - Dusty Springfield
4956,babushka boi,A$AP Rocky,643PW82aBMUa1FiWi5VQY7,0.897,0.743,10,-5.446000000000001,0,0.222,0.304,4.44e-05,0.13699999999999998,0.905,134.97899999999998,187105,Babushka Boi - A$AP Rocky
4957,"you've got a friend in me - from ""toy story""/soundtrack version",Randy Newman,2stkLJ0JNcXkIRDNF3ld6c,0.6890000000000001,0.33299999999999996,0,-12.134,0,0.0307,0.8170000000000001,5.13e-06,0.285,0.47100000000000003,115.835,124160,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version - Randy Newman"
4958,chicago freestyle (feat. giveon),Drake,4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507000000000001,1,0.34700000000000003,0.629,0.0,0.113,0.0397,122.947,220488,Chicago Freestyle (feat. Giveon) - Drake
4959,peanut butter jelly,Galantis,3aIhJDHxr1kgTSnutJxPTH,0.708,0.945,5,-3.247,0,0.23399999999999999,0.0010400000000000001,0.0803,0.22699999999999998,0.545,127.96,203133,Peanut Butter Jelly - Galantis
4960,lifestyles of the rich & famous,Good Charlotte,2g2a5kDeZexbUTD8abcvm6,0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173,Lifestyles of the Rich & Famous - Good Charlotte
4961,you make me feel... (feat. sabi),Cobra Starship,16Of7eeW44kt0a1M0nitHM,0.6679999999999999,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693,You Make Me Feel... (feat. Sabi) - Cobra Starship
4962,bonbon,Era Istrefi,2nHYDKaWCLNGYMPF0mNLCr,0.632,0.6809999999999999,0,-5.023,0,0.115,0.128,1.53e-05,0.11599999999999999,0.633,126.477,167000,Bonbon - Era Istrefi
4963,collard greens,ScHoolboy Q,0zO8ctW0UiuOefR87OeJOZ,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960,Collard Greens - ScHoolboy Q
4964,mr. jones,Counting Crows,5DiXcVovI0FcY2s0icWWUu,0.578,0.8170000000000001,0,-6.542000000000001,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293,Mr. Jones - Counting Crows
4965,stay high,Juice WRLD,21CkzgKCBCq5V4XKjiGSIj,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685,Stay High - Juice WRLD
4966,adam's song,blink-182,6xpDh0dXrkVp0Po1qrHUd8,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.382,136.028,249627,Adam's Song - blink-182
4967,the hell song,Sum 41,17XgxMFNzBYv38TEJRC18D,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.35100000000000003,0.6579999999999999,173.429,198493,The Hell Song - Sum 41
4968,hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,0.5920000000000001,0.457,9,-6.081,0,0.0603,0.6609999999999999,0.000331,0.146,0.225,146.04,110886,Hope - XXXTENTACION
4969,the man,The Killers,5aWhs651KYM26HYM16kRdk,0.606,0.9420000000000001,6,-2.5980000000000003,0,0.115,0.0737,2.23e-06,0.0709,0.519,106.02,250093,The Man - The Killers
4970,over,Drake,6BdgtqiV3oXNqBikezwdvC,0.35,0.845,7,-5.614,1,0.2,0.0107,0.0,0.12300000000000001,0.45,99.64299999999999,233560,Over - Drake
4971,buttons,The Pussycat Dolls,3BxWKCI06eQ5Od8TY2JBeA,0.57,0.821,2,-4.38,1,0.267,0.17800000000000002,0.0,0.289,0.408,210.857,225560,Buttons - The Pussycat Dolls
4972,if i can't,50 Cent,3cB8qi0vaSH6mXMAyqwwRH,0.892,0.631,11,-2.522,0,0.302,0.244,0.0,0.0235,0.838,93.975,196640,If I Can't - 50 Cent
4973,somebody to you,The Vamps,2BWWsCwuHAZFE1scLyP6Qe,0.5589999999999999,0.8490000000000001,3,-4.676,1,0.0454,0.0854,0.0,0.32799999999999996,0.759,86.978,182827,Somebody To You - The Vamps
4974,we own it (fast & furious),2 Chainz,00QyLmjxaSEE8qIZQjBXBj,0.5539999999999999,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.96599999999998,227893,We Own It (Fast & Furious) - 2 Chainz
4975,send me an angel,Scorpions,1bKQ48M9onID2kbSpRy8kK,0.153,0.41700000000000004,1,-11.587,1,0.0318,0.434,0.0006219999999999999,0.21100000000000002,0.166,80.87,273333,Send Me An Angel - Scorpions
4976,lips are movin,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667,Lips Are Movin - Meghan Trainor
4977,mr. right now (feat. drake),21 Savage,4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.7040000000000001,172.08,193839,Mr. Right Now (feat. Drake) - 21 Savage
4978,wanna be startin' somethin',Michael Jackson,2kulOHR2XY6YDZCWXb38hn,0.847,0.922,6,-4.206,0,0.0438,0.0217,0.36200000000000004,0.0623,0.899,122.195,362373,Wanna Be Startin' Somethin' - Michael Jackson
4979,two princes,Spin Doctors,0cuq829zRNq4AEdmDJA4aw,0.544,0.905,7,-10.732000000000001,1,0.0646,0.00165,1.97e-06,0.0532,0.825,103.594,256947,Two Princes - Spin Doctors
4980,instagram,Dimitri Vegas & Like Mike,0U6bQIAh6MCGo1xjbIIx2S,0.765,0.9059999999999999,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,184558,Instagram - Dimitri Vegas & Like Mike
4981,sports,Beach Bunny,77G0k1La0c5Dw8bAFANcyp,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026000000000000002,0.0694,0.524,186.142,164165,Sports - Beach Bunny
4982,waiting on the world to change,John Mayer,5imShWWzwqfAJ9gXFpGAQh,0.578,0.7559999999999999,2,-5.82,1,0.115,0.157,0.00023199999999999997,0.249,0.6629999999999999,176.739,201173,Waiting On the World to Change - John Mayer
4983,leave the night on,Sam Hunt,3wx2kQWPn9p5UppQbNhPAk,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,Leave The Night On - Sam Hunt
4984,rhiannon,Fleetwood Mac,05oETzWbd4SI33qK2gbJfR,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773,Rhiannon - Fleetwood Mac
4985,how do you sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,0.47700000000000004,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.56700000000001,202205,How Do You Sleep? - Sam Smith
4986,sorry,Joel Corry,6y1UtRcHQU07aUs3oxZ8Yn,0.7440000000000001,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.00200000000001,188640,Sorry - Joel Corry
4987,a horse with no name,America,54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.6859999999999999,0.0155,0.155,0.831,123.179,252240,A Horse with No Name - America
4988,drown,Bring Me The Horizon,6o39Ln9118FKTMbM4BvcEy,0.405,0.94,1,-3.103,0,0.0844,0.000102,2.7899999999999997e-05,0.7190000000000001,0.24,143.126,222093,Drown - Bring Me The Horizon
4989,savin' me,Nickelback,4Gd9PUEuOTOJtbgd4YxLXM,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,219320,Savin' Me - Nickelback
4990,the motto,Drake,4Kz4RdRCceaA9VgTqBhBfa,0.7659999999999999,0.442,1,-8.558,1,0.35600000000000004,0.00010700000000000001,6.12e-05,0.111,0.39,201.8,181573,The Motto - Drake
4991,black and white,Niall Horan,7rpNuuoMbid56XkDsx2FjE,0.44299999999999995,0.5820000000000001,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,193090,Black And White - Niall Horan
4992,walking on sunshine,Katrina & The Waves,05wIrZSwuaVWhcv5FfqeH0,0.596,0.8690000000000001,10,-11.97,1,0.037000000000000005,0.0116,0.17300000000000001,0.0678,0.9440000000000001,109.902,238733,Walking On Sunshine - Katrina & The Waves
4993,motivation,Normani,0rIAC4PXANcKmitJfoqmVm,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.8809999999999999,170.918,193837,Motivation - Normani
4994,everyday,Ariana Grande,6yL2kTsdVwYnGwPkKGtMd5,0.637,0.733,7,-4.413,0,0.0563,0.0149,0.0,0.162,0.431,131.004,194840,Everyday - Ariana Grande
4995,disco inferno,50 Cent,69bHJ9qs5FrUJbKP8xU8uZ,0.925,0.659,3,-4.763,1,0.231,0.20600000000000002,7.879999999999999e-05,0.27899999999999997,0.71,97.01799999999999,214227,Disco Inferno - 50 Cent
4996,rockstar (feat. 21 savage),Post Malone,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000002,218147,rockstar (feat. 21 Savage) - Post Malone
4997,family,The Chainsmokers,3TKpJrY9q49Mj1JOsM9zGL,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.10099999999999999,0.374,117.81700000000001,194827,Family - The Chainsmokers
4998,fire away,Chris Stapleton,5j4hSQH0KaAc8f6cimnXIT,0.5589999999999999,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.10099999999999999,0.177,116.12299999999999,244333,Fire Away - Chris Stapleton
4999,do it right,Martin Solveig,2uMbCJ8lxF7hqpQUaeo42D,0.805,0.763,5,-4.337,0,0.0703,0.0595,0.0543,0.0774,0.595,125.056,213211,Do It Right - Martin Solveig
5000,find you,Nick Jonas,77dwRzKegOkVtlHajKnDCb,0.644,0.743,6,-4.0760000000000005,0,0.0331,0.00114,0.0,0.0831,0.27399999999999997,125.913,197893,Find You - Nick Jonas
5001,good goodbye (feat. pusha t and stormzy),Linkin Park,650OeHTLxZAQmb4aEbGmaA,0.6970000000000001,0.84,9,-4.602,0,0.054000000000000006,0.106,0.0,0.748,0.452,128.034,211413,Good Goodbye (feat. Pusha T and Stormzy) - Linkin Park
5002,with you,Chris Brown,5Lgcn7u07bHuqbOtXkN62u,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,252120,With You - Chris Brown
5003,the trooper - 2015 remaster,Iron Maiden,1Ab3hhOw1TJWDgO10vlxNZ,0.285,0.9079999999999999,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733,The Trooper - 2015 Remaster - Iron Maiden
5004,myron,Lil Uzi Vert,56uXDJRCuoS7abX3SkzHKQ,0.7709999999999999,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,Myron - Lil Uzi Vert
5005,"honey, i'm good.",Andy Grammer,4MflGTO2ZTcSQ12bWcyRgI,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.35100000000000003,0.595,122.014,199263,"Honey, I'm Good. - Andy Grammer"
5006,clout cobain | clout co13a1n,Denzel Curry,2LNMhZ3YijTO7USmqjgJfG,0.794,0.44799999999999995,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,231333,CLOUT COBAIN | CLOUT CO13A1N - Denzel Curry
5007,workin me,Quavo,4MAsYGSgxsaj73dC2lvFC4,0.792,0.657,8,-4.245,1,0.191,0.205,4.1e-06,0.196,0.228,169.96900000000002,169657,WORKIN ME - Quavo
5008,make you feel my love,Adele,7rPLZ8Krm6CZIbraFUlnWZ,0.325,0.18,10,-10.647,1,0.0311,0.91,0.000633,0.113,0.0997,72.416,212040,Make You Feel My Love - Adele
5009,no limit,G-Eazy,2DQ1ITjI0YoLFzuADN1ZBW,0.838,0.7709999999999999,1,-3.7910000000000004,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,No Limit - G-Eazy
5010,you make my dreams (come true),Daryl Hall & John Oates,4o6BgsqLIBViaGVbx5rbRk,0.7509999999999999,0.501,5,-12.151,1,0.0551,0.23399999999999999,0.11199999999999999,0.0467,0.902,167.05700000000002,190627,You Make My Dreams (Come True) - Daryl Hall & John Oates
5011,turn me on (feat. nicki minaj),David Guetta,0zlD8JjDsFUUmofqPE83Cj,0.705,0.794,8,-2.266,1,0.0593,0.0488,0.0,0.575,0.41200000000000003,127.961,199680,Turn Me On (feat. Nicki Minaj) - David Guetta
5012,drop it like it's hot,Snoop Dogg,2NBQmPrOEEjA8VbeWOQGxO,0.888,0.632,1,-3.872,1,0.21899999999999997,0.19,0.0,0.10099999999999999,0.662,91.979,266067,Drop It Like It's Hot - Snoop Dogg
5013,gangnam style (강남스타일),PSY,03UrZgTINDqvnUMbbIMhql,0.727,0.937,11,-2.8710000000000004,0,0.28600000000000003,0.00417,0.0,0.091,0.7490000000000001,132.067,219493,Gangnam Style (강남스타일) - PSY
5014,mama,Jonas Blue,47OVNnZJzIkrsEiZ4n187p,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.5429999999999999,104.012,184134,Mama - Jonas Blue
5015,scary monsters and nice sprites,Skrillex,5q8oybjZelukF4h0CzSUN9,0.528,0.945,7,-3.386,0,0.0928,0.0034,0.505,0.115,0.308,139.987,243853,Scary Monsters and Nice Sprites - Skrillex
5016,close friends (lil baby & gunna),Lil Baby,5nzhL67GpF9szXWg5y509A,0.6759999999999999,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.89600000000002,203881,Close Friends (Lil Baby & Gunna) - Lil Baby
5017,gasoline,Halsey,2IO7yf562c1zLzpanal1DT,0.731,0.58,10,-7.327999999999999,0,0.0399,0.223,0.0,0.129,0.319,119.99700000000001,199593,Gasoline - Halsey
5018,numb,XXXTENTACION,01TnVDiet1DFTsyWKUKovl,0.414,0.41600000000000004,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,NUMB - XXXTENTACION
5019,human,Rag'n'Bone Man,58zsLZPvfflaiIbNWoA22O,0.602,0.7070000000000001,9,-4.0969999999999995,1,0.302,0.39299999999999996,0.0,0.165,0.5539999999999999,75.087,200187,Human - Rag'n'Bone Man
5020,despacito - remix,Luis Fonsi,1vnnXMrBeEWiRg3YCMCjQq,0.649,0.7979999999999999,2,-4.346,1,0.17800000000000002,0.226,0.0,0.0711,0.857,177.899,230413,Despacito - Remix - Luis Fonsi
5021,mad at disney,salem ilese,7aGyRfJWtLqgJaZoG9lJhE,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.6920000000000001,0.715,113.96799999999999,136839,Mad at Disney - salem ilese
5022,el amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,0.6829999999999999,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,219507,El Amante - Nicky Jam
5023,king,Years & Years,5Z3zRrMIJk7CVpfcLsM9wD,0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.43200000000000005,119.975,215360,King - Years & Years
5024,hot girl summer (feat. nicki minaj & ty dolla $ign),Megan Thee Stallion,5N1o6d8zGcSZSeMFkOUQOk,0.872,0.8140000000000001,0,-4.5680000000000005,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign) - Megan Thee Stallion
5025,prisoner (feat. dua lipa),Miley Cyrus,1V4uMdCH6aDZire0vVqnXW,0.769,0.659,3,-3.8989999999999996,0,0.0442,0.0109,0.0,0.0709,0.586,127.992,169338,Prisoner (feat. Dua Lipa) - Miley Cyrus
5026,sua cara,Major Lazer,3XfsA0zVsrPkVkaDDEr73B,0.789,0.767,9,-4.612,0,0.0715,0.00812,0.000348,0.10099999999999999,0.637,99.95700000000001,167311,Sua Cara - Major Lazer
5027,someone new,Hozier,0efT4YKQLQx2YHbp6vgRX8,0.446,0.5329999999999999,7,-5.955,1,0.046,0.42700000000000005,3.26e-06,0.332,0.58,183.81,222813,Someone New - Hozier
5028,paranoid android,Radiohead,2nTsKOXIVGDf2iPeVQO2Gm,0.252,0.8490000000000001,5,-6.501,1,0.0581,0.0377,0.00592,0.0545,0.19399999999999998,163.704,387213,Paranoid Android - Radiohead
5029,i cry,Flo Rida,5HE3z4Ew7wZ91l3ZOpGKa4,0.693,0.8220000000000001,4,-5.441,0,0.0439,0.0061600000000000005,1.79e-06,0.315,0.763,126.035,223800,I Cry - Flo Rida
5030,youth (feat. khalid),Shawn Mendes,1h0yImRPIVAjhhHeNVlTuC,0.534,0.596,6,-6.653,0,0.11699999999999999,0.56,0.0,0.133,0.324,100.12100000000001,190867,Youth (feat. Khalid) - Shawn Mendes
5031,shake it off,Taylor Swift,5xTtaWoae3wi06K5WfVUUH,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.14800000000000002,0.943,160.015,219200,Shake It Off - Taylor Swift
5032,ok,Robin Schulz,32y9LSjv2Q49T3NnkETXCm,0.653,0.81,7,-6.032,0,0.0558,0.11800000000000001,0.0,0.126,0.583,121.95100000000001,189307,OK - Robin Schulz
5033,the zephyr song,Red Hot Chili Peppers,2UaJHs6wlASNl7q34j7hK1,0.7170000000000001,0.782,2,-4.086,1,0.0338,0.0108,2.3899999999999998e-05,0.0904,0.4,117.38,231933,The Zephyr Song - Red Hot Chili Peppers
5034,cold,Maroon 5,52yOf7Ls1u5AO3cFIzQ58m,0.7,0.7140000000000001,9,-6.295,0,0.10400000000000001,0.122,0.0,0.0428,0.45799999999999996,99.90899999999999,234308,Cold - Maroon 5
5035,who dat boy (feat. a$ap rocky),"Tyler, The Creator",21yRtB6B8EMounImAfHRCP,0.706,0.485,8,-9.671,1,0.331,0.337,0.0,0.122,0.14400000000000002,115.414,205093,"Who Dat Boy (feat. A$AP Rocky) - Tyler, The Creator"
5036,focus,H.E.R.,3tZs3nVjySLbL320lP4mvs,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.11699999999999999,0.09,84.993,200133,Focus - H.E.R.
